codigo_municipio,nome_do_municipio,regiao,estado,populacao_muni,quanti_psis_muni,prop_psi_muni
270200,Coité do Nóia,Nordeste,AL,11036,3,3678.6666666666665
270210,Colônia Leopoldina,Nordeste,AL,15915,5,3183
270220,Coqueiro Seco,Nordeste,AL,5701,1,5701
270230,Coruripe,Nordeste,AL,51784,19,2725.4736842105262
270235,Craíbas,Nordeste,AL,26144,7,3734.8571428571427
270240,Delmiro Gouveia,Nordeste,AL,52845,36,1467.9166666666667
270250,Dois Riachos,Nordeste,AL,9898,3,3299.3333333333335
270255,Estrela de Alagoas,Nordeste,AL,15688,5,3137.6
270260,Feira Grande,Nordeste,AL,23204,9,2578.222222222222
270270,Feliz Deserto,Nordeste,AL,4035,2,2017.5
270280,Flexeiras,Nordeste,AL,9745,7,1392.142857142857
270290,Girau do Ponciano,Nordeste,AL,37337,14,2666.9285714285716
270300,Ibateguara,Nordeste,AL,13982,5,2796.4
270310,Igaci,Nordeste,AL,24445,7,3492.1428571428573
270320,Igreja Nova,Nordeste,AL,22113,6,3685.5
270330,Inhapi,Nordeste,AL,15396,5,3079.2
270340,Jacaré dos Homens,Nordeste,AL,5180,3,1726.6666666666667
270350,Jacuípe,Nordeste,AL,5419,1,5419
270360,Japaratinga,Nordeste,AL,9457,3,3152.3333333333335
270370,Jaramataia,Nordeste,AL,5069,3,1689.6666666666667
270375,Jequiá da Praia,Nordeste,AL,9607,2,4803.5
270380,Joaquim Gomes,Nordeste,AL,17342,7,2477.4285714285716
270390,Jundiá,Nordeste,AL,4175,3,1391.6666666666667
270400,Junqueiro,Nordeste,AL,24382,17,1434.235294117647
270410,Lagoa da Canoa,Nordeste,AL,18836,6,3139.3333333333335
270420,Limoeiro de Anadia,Nordeste,AL,25184,5,5036.8
270430,Maceió,Nordeste,AL,994952,729,1364.8175582990398
270440,Major Isidoro,Nordeste,AL,17828,6,2971.3333333333335
270450,Maragogi,Nordeste,AL,33269,13,2559.153846153846
270460,Maravilha,Nordeste,AL,9709,2,4854.5
270470,Marechal Deodoro,Nordeste,AL,62477,20,3123.85
270480,Maribondo,Nordeste,AL,13970,13,1074.6153846153845
270490,Mar Vermelho,Nordeste,AL,3208,2,1604
270500,Mata Grande,Nordeste,AL,22126,5,4425.2
270510,Matriz de Camaragibe,Nordeste,AL,24331,17,1431.235294117647
270520,Messias,Nordeste,AL,15706,13,1208.1538461538462
270530,Minador do Negrão,Nordeste,AL,4935,2,2467.5
270540,Monteirópolis,Nordeste,AL,7344,2,3672
270550,Murici,Nordeste,AL,25926,11,2356.909090909091
270560,Novo Lino,Nordeste,AL,10285,4,2571.25
270570,Olho d'Água das Flores,Nordeste,AL,21135,6,3522.5
270580,Olho d'Água do Casado,Nordeste,AL,8522,3,2840.6666666666665
270590,Olho d'Água Grande,Nordeste,AL,4381,1,4381
270600,Olivença,Nordeste,AL,11047,3,3682.3333333333335
270610,Ouro Branco,Nordeste,AL,11706,4,2926.5
270620,Palestina,Nordeste,AL,4408,2,2204
270630,Palmeira dos Índios,Nordeste,AL,73621,26,2831.576923076923
270640,Pão de Açúcar,Nordeste,AL,24291,3,8097
270642,Pariconha,Nordeste,AL,10807,9,1200.7777777777778
270644,Paripueira,Nordeste,AL,14199,5,2839.8
270650,Passo de Camaragibe,Nordeste,AL,14070,6,2345
270660,Paulo Jacinto,Nordeste,AL,6691,2,3345.5
270670,Penedo,Nordeste,AL,60185,35,1719.5714285714287
270680,Piaçabuçu,Nordeste,AL,16192,7,2313.1428571428573
270690,Pilar,Nordeste,AL,36525,21,1739.2857142857142
270700,Pindoba,Nordeste,AL,2786,3,928.6666666666666
270710,Piranhas,Nordeste,AL,23053,10,2305.3
270720,Poço das Trincheiras,Nordeste,AL,12965,4,3241.25
270730,Porto Calvo,Nordeste,AL,24509,37,662.4054054054054
270740,Porto de Pedras,Nordeste,AL,9517,5,1903.4
270750,Porto Real do Colégio,Nordeste,AL,20273,8,2534.125
270760,Quebrangulo,Nordeste,AL,11303,2,5651.5
270770,Rio Largo,Nordeste,AL,97658,35,2790.2285714285713
270780,Roteiro,Nordeste,AL,6606,3,2202
270790,Santa Luzia do Norte,Nordeste,AL,7066,6,1177.6666666666667
270800,Santana do Ipanema,Nordeste,AL,47418,29,1635.103448275862
270810,Santana do Mundaú,Nordeste,AL,11572,4,2893
270820,São Brás,Nordeste,AL,6557,3,2185.6666666666665
270830,São José da Laje,Nordeste,AL,21180,17,1245.8823529411766
270840,São José da Tapera,Nordeste,AL,31569,12,2630.75
270850,São Luís do Quitunde,Nordeste,AL,31785,15,2119
270860,São Miguel dos Campos,Nordeste,AL,53380,39,1368.7179487179487
270870,São Miguel dos Milagres,Nordeste,AL,8700,4,2175
270880,São Sebastião,Nordeste,AL,32707,10,3270.7
270890,Satuba,Nordeste,AL,25105,16,1569.0625
270895,Senador Rui Palmeira,Nordeste,AL,12545,2,6272.5
270900,Tanque d'Arca,Nordeste,AL,5906,2,2953
270910,Taquarana,Nordeste,AL,19428,7,2775.4285714285716
270915,Teotônio Vilela,Nordeste,AL,39143,27,1449.7407407407406
270920,Traipu,Nordeste,AL,24106,6,4017.6666666666665
270930,União dos Palmares,Nordeste,AL,60860,57,1067.719298245614
270940,Viçosa,Nordeste,AL,24414,12,2034.5
280010,Amparo do São Francisco,Nordeste,SE,2202,2,1101
280020,Aquidabã,Nordeste,SE,20556,9,2284
280030,Aracaju,Nordeste,SE,630932,313,2015.7571884984025
280040,Arauá,Nordeste,SE,10464,3,3488
280050,Areia Branca,Nordeste,SE,18626,5,3725.2
280060,Barra dos Coqueiros,Nordeste,SE,45175,7,6453.571428571428
280067,Boquim,Nordeste,SE,25007,4,6251.75
280070,Brejo Grande,Nordeste,SE,8025,1,8025
280100,Campo do Brito,Nordeste,SE,18719,9,2079.8888888888887
280110,Canhoba,Nordeste,SE,3850,1,3850
280120,Canindé de São Francisco,Nordeste,SE,33641,11,3058.2727272727275
280130,Capela,Nordeste,SE,32783,8,4097.875
280140,Carira,Nordeste,SE,20314,2,10157
280150,Carmópolis,Nordeste,SE,14203,6,2367.1666666666665
280160,Cedro de São João,Nordeste,SE,5474,6,912.3333333333334
280170,Cristinápolis,Nordeste,SE,17594,5,3518.8
280190,Cumbe,Nordeste,SE,3872,2,1936
280200,Divina Pastora,Nordeste,SE,4436,2,2218
280210,Estância,Nordeste,SE,67060,18,3725.5555555555557
280220,Feira Nova,Nordeste,SE,6358,1,6358
280230,Frei Paulo,Nordeste,SE,14921,7,2131.5714285714284
280240,Gararu,Nordeste,SE,11294,3,3764.6666666666665
280250,General Maynard,Nordeste,SE,3118,4,779.5
280260,Gracho Cardoso,Nordeste,SE,5910,2,2955
280270,Ilha das Flores,Nordeste,SE,8499,1,8499
280280,Indiaroba,Nordeste,SE,16991,2,8495.5
280290,Itabaiana,Nordeste,SE,109250,50,2185
280300,Itabaianinha,Nordeste,SE,42230,12,3519.1666666666665
280310,Itabi,Nordeste,SE,4816,2,2408
280320,Itaporanga d'Ajuda,Nordeste,SE,36074,9,4008.222222222222
280330,Japaratuba,Nordeste,SE,16451,4,4112.75
280340,Japoatã,Nordeste,SE,13723,5,2744.6
280350,Lagarto,Nordeste,SE,105957,49,2162.387755102041
280360,Laranjeiras,Nordeste,SE,24047,6,4007.8333333333335
280370,Macambira,Nordeste,SE,7048,2,3524
280380,Malhada dos Bois,Nordeste,SE,3674,1,3674
280390,Malhador,Nordeste,SE,11712,3,3904
280400,Maruim,Nordeste,SE,15956,3,5318.666666666667
280410,Moita Bonita,Nordeste,SE,11297,4,2824.25
280420,Monte Alegre de Sergipe,Nordeste,SE,14781,4,3695.25
280430,Muribeca,Nordeste,SE,8059,2,4029.5
280440,Neópolis,Nordeste,SE,16473,3,5491
280445,Nossa Senhora Aparecida,Nordeste,SE,9534,4,2383.5
280450,Nossa Senhora da Glória,Nordeste,SE,43686,18,2427
280460,Nossa Senhora das Dores,Nordeste,SE,25569,5,5113.8
280470,Nossa Senhora de Lourdes,Nordeste,SE,6409,2,3204.5
280480,Nossa Senhora do Socorro,Nordeste,SE,204081,39,5232.846153846154
280490,Pacatuba,Nordeste,SE,12690,3,4230
280500,Pedra Mole,Nordeste,SE,2811,1,2811
280510,Pedrinhas,Nordeste,SE,7355,2,3677.5
280520,Pinhão,Nordeste,SE,5759,3,1919.6666666666667
280530,Pirambu,Nordeste,SE,8021,3,2673.6666666666665
280540,Poço Redondo,Nordeste,SE,29238,5,5847.6
280550,Poço Verde,Nordeste,SE,22217,5,4443.4
280560,Porto da Folha,Nordeste,SE,27348,6,4558
280570,Propriá,Nordeste,SE,27213,18,1511.8333333333333
280580,Riachão do Dantas,Nordeste,SE,18541,10,1854.1
280590,Riachuelo,Nordeste,SE,8853,4,2213.25
280600,Ribeirópolis,Nordeste,SE,17365,8,2170.625
280610,Rosário do Catete,Nordeste,SE,9507,2,4753.5
280620,Salgado,Nordeste,SE,20825,7,2975
280630,Santa Luzia do Itanhy,Nordeste,SE,14003,2,7001.5
280650,Santa Rosa de Lima,Nordeste,SE,4049,2,2024.5
280660,Santo Amaro das Brotas,Nordeste,SE,11289,4,2822.25
280670,São Cristóvão,Nordeste,SE,101213,15,6747.533333333334
280680,São Domingos,Nordeste,SE,10559,5,2111.8
280690,São Francisco,Nordeste,SE,3330,1,3330
280700,São Miguel do Aleixo,Nordeste,SE,3471,2,1735.5
280710,Simão Dias,Nordeste,SE,44503,17,2617.823529411765
280720,Siriri,Nordeste,SE,7981,5,1596.2
280730,Telha,Nordeste,SE,3389,2,1694.5
280740,Tobias Barreto,Nordeste,SE,52783,13,4060.230769230769
280750,Tomar do Geru,Nordeste,SE,12094,3,4031.3333333333335
280760,Umbaúba,Nordeste,SE,24618,5,4923.6
290010,Abaíra,Nordeste,BA,7407,3,2469
290020,Abaré,Nordeste,BA,18269,7,2609.8571428571427
290030,Acajutiba,Nordeste,BA,14200,12,1183.3333333333333
290035,Adustina,Nordeste,BA,14510,4,3627.5
290040,Água Fria,Nordeste,BA,14833,4,3708.25
290050,Érico Cardoso,Nordeste,BA,10947,1,10947
290070,Alagoinhas,Nordeste,BA,161196,57,2828
290080,Alcobaça,Nordeste,BA,25601,4,6400.25
290090,Almadina,Nordeste,BA,5296,4,1324
290100,Amargosa,Nordeste,BA,38585,8,4823.125
290110,Amélia Rodrigues,Nordeste,BA,24830,5,4966
290115,América Dourada,Nordeste,BA,15572,3,5190.666666666667
290120,Anagé,Nordeste,BA,26745,7,3820.714285714286
290130,Andaraí,Nordeste,BA,13545,8,1693.125
290135,Andorinha,Nordeste,BA,15491,5,3098.2
290140,Angical,Nordeste,BA,14178,6,2363
290150,Anguera,Nordeste,BA,11490,11,1044.5454545454545
290160,Antas,Nordeste,BA,14984,2,7492
290170,Antônio Cardoso,Nordeste,BA,11498,2,5749
290180,Antônio Gonçalves,Nordeste,BA,11248,7,1606.857142857143
290190,Aporá,Nordeste,BA,16361,7,2337.285714285714
290195,Apuarema,Nordeste,BA,7101,1,7101
290200,Aracatu,Nordeste,BA,14440,2,7220
290205,Araçás,Nordeste,BA,11953,2,5976.5
290210,Araci,Nordeste,BA,50308,3,16769.333333333332
290220,Aramari,Nordeste,BA,10106,3,3368.6666666666665
290225,Arataca,Nordeste,BA,10433,2,5216.5
290230,Aratuípe,Nordeste,BA,8993,1,8993
290240,Aurelino Leal,Nordeste,BA,11339,5,2267.8
290250,Baianópolis,Nordeste,BA,14138,2,7069
290260,Baixa Grande,Nordeste,BA,18628,3,6209.333333333333
290265,Banzaê,Nordeste,BA,12288,3,4096
290270,Barra,Nordeste,BA,53642,3,17880.666666666668
290280,Barra da Estiva,Nordeste,BA,27743,2,13871.5
290290,Barra do Choça,Nordeste,BA,38581,7,5511.571428571428
290300,Barra do Mendes,Nordeste,BA,14376,7,2053.714285714286
290310,Barra do Rocha,Nordeste,BA,5898,2,2949
290320,Barreiras,Nordeste,BA,171634,54,3178.4074074074074
290323,Barro Alto,Nordeste,BA,13922,6,2320.3333333333335
290327,Barrocas,Nordeste,BA,15780,5,3156
290330,Barro Preto,Nordeste,BA,5936,2,2968
290340,Belmonte,Nordeste,BA,20527,3,6842.333333333333
290350,Belo Campo,Nordeste,BA,19074,9,2119.3333333333335
290360,Biritinga,Nordeste,BA,15603,2,7801.5
290380,Boa Vista do Tupim,Nordeste,BA,17262,3,5754
290390,Bom Jesus da Lapa,Nordeste,BA,68866,28,2459.5
290395,Bom Jesus da Serra,Nordeste,BA,10018,3,3339.3333333333335
290400,Boninal,Nordeste,BA,14125,2,7062.5
290405,Bonito,Nordeste,BA,16425,6,2737.5
290410,Boquira,Nordeste,BA,19782,3,6594
290420,Botuporã,Nordeste,BA,11427,5,2285.4
290430,Brejões,Nordeste,BA,13224,1,13224
290440,Brejolândia,Nordeste,BA,9363,2,4681.5
290450,Brotas de Macaúbas,Nordeste,BA,12180,3,4060
290460,Brumado,Nordeste,BA,74368,22,3380.3636363636365
290470,Buerarema,Nordeste,BA,14950,5,2990
290475,Buritirama,Nordeste,BA,20221,2,10110.5
290480,Caatiba,Nordeste,BA,6128,3,2042.6666666666667
290485,Cabaceiras do Paraguaçu,Nordeste,BA,17024,3,5674.666666666667
290490,Cachoeira,Nordeste,BA,30498,8,3812.25
290500,Caculé,Nordeste,BA,23293,9,2588.1111111111113
290510,Caém,Nordeste,BA,10733,2,5366.5
290515,Caetanos,Nordeste,BA,11432,3,3810.6666666666665
290520,Caetité,Nordeste,BA,54730,9,6081.111111111111
290530,Cafarnaum,Nordeste,BA,18057,6,3009.5
290540,Cairu,Nordeste,BA,18578,2,9289
290550,Caldeirão Grande,Nordeste,BA,13597,3,4532.333333333333
290560,Camacan,Nordeste,BA,22485,10,2248.5
290570,Camaçari,Nordeste,BA,321636,65,4948.246153846154
290580,Camamu,Nordeste,BA,31694,9,3521.5555555555557
290590,Campo Alegre de Lourdes,Nordeste,BA,32500,5,6500
290600,Campo Formoso,Nordeste,BA,75112,18,4172.888888888889
290610,Canápolis,Nordeste,BA,10641,2,5320.5
290620,Canarana,Nordeste,BA,25007,4,6251.75
290630,Canavieiras,Nordeste,BA,34392,3,11464
290640,Candeal,Nordeste,BA,7940,1,7940
290650,Candeias,Nordeste,BA,74854,20,3742.7
290660,Candiba,Nordeste,BA,13417,5,2683.4
290670,Cândido Sales,Nordeste,BA,26469,7,3781.285714285714
290680,Cansanção,Nordeste,BA,39725,8,4965.625
290682,Canudos,Nordeste,BA,16693,3,5564.333333333333
290685,Capela do Alto Alegre,Nordeste,BA,11035,2,5517.5
290687,Capim Grosso,Nordeste,BA,35437,15,2362.4666666666667
290689,Caraíbas,Nordeste,BA,10259,2,5129.5
290690,Caravelas,Nordeste,BA,21384,6,3564
290700,Cardeal da Silva,Nordeste,BA,8633,5,1726.6
290710,Carinhanha,Nordeste,BA,30439,14,2174.214285714286
290720,Casa Nova,Nordeste,BA,76131,3,25377
290730,Castro Alves,Nordeste,BA,25470,3,8490
290740,Catolândia,Nordeste,BA,3567,2,1783.5
290750,Catu,Nordeste,BA,50109,13,3854.5384615384614
290755,Caturama,Nordeste,BA,9108,4,2277
290760,Central,Nordeste,BA,16847,3,5615.666666666667
290770,Chorrochó,Nordeste,BA,10933,3,3644.3333333333335
290780,Cícero Dantas,Nordeste,BA,32292,3,10764
290790,Cipó,Nordeste,BA,17875,5,3575
290800,Coaraci,Nordeste,BA,17557,7,2508.1428571428573
290810,Cocos,Nordeste,BA,19865,3,6621.666666666667
290820,Conceição da Feira,Nordeste,BA,21529,5,4305.8
290830,Conceição do Almeida,Nordeste,BA,16134,4,4033.5
290840,Conceição do Coité,Nordeste,BA,71601,22,3254.590909090909
290850,Conceição do Jacuípe,Nordeste,BA,37622,19,1980.1052631578948
290860,Conde,Nordeste,BA,24460,1,24460
290870,Condeúba,Nordeste,BA,17567,5,3513.4
290880,Contendas do Sincorá,Nordeste,BA,4499,1,4499
290890,Coração de Maria,Nordeste,BA,28408,5,5681.6
290900,Cordeiros,Nordeste,BA,7748,3,2582.6666666666665
290910,Coribe,Nordeste,BA,14463,3,4821
290920,Coronel João Sá,Nordeste,BA,17598,3,5866
290930,Correntina,Nordeste,BA,34266,5,6853.2
290940,Cotegipe,Nordeste,BA,13463,4,3365.75
290950,Cravolândia,Nordeste,BA,4491,2,2245.5
290960,Crisópolis,Nordeste,BA,20346,2,10173
290970,Cristópolis,Nordeste,BA,14549,3,4849.666666666667
290980,Cruz das Almas,Nordeste,BA,63326,13,4871.2307692307695
290990,Curaçá,Nordeste,BA,36127,2,18063.5
291000,Dário Meira,Nordeste,BA,11054,4,2763.5
291005,Dias d'Ávila,Nordeste,BA,75296,12,6274.666666666667
291010,Dom Basílio,Nordeste,BA,12329,15,821.9333333333333
291020,Dom Macedo Costa,Nordeste,BA,4608,5,921.6
291030,Elísio Medrado,Nordeste,BA,8069,2,4034.5
291040,Encruzilhada,Nordeste,BA,19450,3,6483.333333333333
291050,Entre Rios,Nordeste,BA,39890,5,7978
291060,Esplanada,Nordeste,BA,34163,8,4270.375
291070,Euclides da Cunha,Nordeste,BA,64768,16,4048
291072,Eunápolis,Nordeste,BA,121067,16,7566.6875
291075,Fátima,Nordeste,BA,18480,6,3080
291080,Feira de Santana,Nordeste,BA,660806,190,3477.926315789474
291085,Filadélfia,Nordeste,BA,18637,6,3106.1666666666665
291090,Firmino Alves,Nordeste,BA,4993,1,4993
291100,Floresta Azul,Nordeste,BA,11455,2,5727.5
291110,Formosa do Rio Preto,Nordeste,BA,27567,7,3938.1428571428573
291120,Gandu,Nordeste,BA,34051,14,2432.214285714286
291125,Gavião,Nordeste,BA,4489,1,4489
291130,Gentio do Ouro,Nordeste,BA,11276,4,2819
291140,Glória,Nordeste,BA,16107,4,4026.75
291150,Gongogi,Nordeste,BA,5479,4,1369.75
291160,Governador Mangabeira,Nordeste,BA,21353,4,5338.25
291165,Guajeru,Nordeste,BA,8177,2,4088.5
291170,Guanambi,Nordeste,BA,93488,33,2832.969696969697
291180,Guaratinga,Nordeste,BA,19413,1,19413
291185,Heliópolis,Nordeste,BA,13055,1,13055
291190,Iaçu,Nordeste,BA,25315,4,6328.75
291200,Ibiassucê,Nordeste,BA,10746,1,10746
291210,Ibicaraí,Nordeste,BA,22131,8,2766.375
291220,Ibicoara,Nordeste,BA,21827,4,5456.75
291230,Ibicuí,Nordeste,BA,14264,3,4754.666666666667
291240,Ibipeba,Nordeste,BA,17134,6,2855.6666666666665
291250,Ibipitanga,Nordeste,BA,14317,3,4772.333333333333
291260,Ibiquera,Nordeste,BA,3833,2,1916.5
291270,Ibirapitanga,Nordeste,BA,26917,3,8972.333333333334
291280,Ibirapuã,Nordeste,BA,9297,4,2324.25
291290,Ibirataia,Nordeste,BA,19377,7,2768.1428571428573
291300,Ibitiara,Nordeste,BA,15049,2,7524.5
291310,Ibititá,Nordeste,BA,17517,2,8758.5
291320,Ibotirama,Nordeste,BA,27723,21,1320.142857142857
291330,Ichu,Nordeste,BA,6428,9,714.2222222222222
291340,Igaporã,Nordeste,BA,16069,2,8034.5
291345,Igrapiúna,Nordeste,BA,13501,4,3375.25
291350,Iguaí,Nordeste,BA,21763,5,4352.6
291360,Ilhéus,Nordeste,BA,189149,41,4613.390243902439
291370,Inhambupe,Nordeste,BA,35390,6,5898.333333333333
291380,Ipecaetá,Nordeste,BA,14016,2,7008
291390,Ipiaú,Nordeste,BA,42429,15,2828.6
291400,Ipirá,Nordeste,BA,59222,9,6580.222222222223
291410,Ipupiara,Nordeste,BA,10349,3,3449.6666666666665
291420,Irajuba,Nordeste,BA,6232,2,3116
291430,Iramaia,Nordeste,BA,11038,2,5519
291440,Iraquara,Nordeste,BA,24833,8,3104.125
291450,Irará,Nordeste,BA,29572,10,2957.2
291460,Irecê,Nordeste,BA,78781,84,937.8690476190476
291465,Itabela,Nordeste,BA,29588,6,4931.333333333333
291470,Itaberaba,Nordeste,BA,68425,36,1900.6944444444443
291480,Itabuna,Nordeste,BA,196344,66,2974.909090909091
291490,Itacaré,Nordeste,BA,29496,8,3687
291500,Itaeté,Nordeste,BA,13775,2,6887.5
291510,Itagi,Nordeste,BA,14347,2,7173.5
291520,Itagibá,Nordeste,BA,15796,12,1316.3333333333333
291530,Itagimirim,Nordeste,BA,6490,1,6490
291535,Itaguaçu da Bahia,Nordeste,BA,12669,3,4223
291540,Itaju do Colônia,Nordeste,BA,6118,1,6118
291550,Itajuípe,Nordeste,BA,19191,6,3198.5
291560,Itamaraju,Nordeste,BA,61999,15,4133.266666666666
291570,Itamari,Nordeste,BA,7187,1,7187
291580,Itambé,Nordeste,BA,25088,13,1929.8461538461538
291590,Itanagra,Nordeste,BA,6078,4,1519.5
291600,Itanhém,Nordeste,BA,18203,9,2022.5555555555557
291610,Itaparica,Nordeste,BA,20353,4,5088.25
291620,Itapé,Nordeste,BA,10649,3,3549.6666666666665
291630,Itapebi,Nordeste,BA,9464,2,4732
291640,Itapetinga,Nordeste,BA,68724,25,2748.96
291650,Itapicuru,Nordeste,BA,33284,5,6656.8
291660,Itapitanga,Nordeste,BA,10640,2,5320
291670,Itaquara,Nordeste,BA,8464,4,2116
291680,Itarantim,Nordeste,BA,17485,8,2185.625
291685,Itatim,Nordeste,BA,16454,1,16454
291690,Itiruçu,Nordeste,BA,11211,1,11211
291700,Itiúba,Nordeste,BA,35490,6,5915
291710,Itororó,Nordeste,BA,16849,9,1872.111111111111
291720,Ituaçu,Nordeste,BA,18506,2,9253
291730,Ituberá,Nordeste,BA,22154,4,5538.5
291733,Iuiu,Nordeste,BA,11559,6,1926.5
291735,Jaborandi,Nordeste,BA,9600,4,2400
291740,Jacaraci,Nordeste,BA,14910,5,2982
291750,Jacobina,Nordeste,BA,86896,30,2896.5333333333333
291760,Jaguaquara,Nordeste,BA,47624,8,5953
291770,Jaguarari,Nordeste,BA,34528,14,2466.285714285714
291780,Jaguaripe,Nordeste,BA,18349,2,9174.5
291790,Jandaíra,Nordeste,BA,9508,1,9508
291800,Jequié,Nordeste,BA,169201,114,1484.219298245614
291810,Jeremoabo,Nordeste,BA,39539,4,9884.75
291820,Jiquiriçá,Nordeste,BA,14063,5,2812.6
291830,Jitaúna,Nordeste,BA,14824,4,3706
291835,João Dourado,Nordeste,BA,25892,3,8630.666666666666
291840,Juazeiro,Nordeste,BA,256122,40,6403.05
291845,Jucuruçu,Nordeste,BA,9930,2,4965
291850,Jussara,Nordeste,BA,17007,4,4251.75
291855,Jussari,Nordeste,BA,6048,3,2016
291860,Jussiape,Nordeste,BA,7567,2,3783.5
291870,Lafaiete Coutinho,Nordeste,BA,4228,2,2114
291875,Lagoa Real,Nordeste,BA,14550,4,3637.5
291880,Laje,Nordeste,BA,21705,2,10852.5
291890,Lajedão,Nordeste,BA,3994,1,3994
291900,Lajedinho,Nordeste,BA,3610,1,3610
291905,Lajedo do Tabocal,Nordeste,BA,7683,2,3841.5
291910,Lamarão,Nordeste,BA,9303,1,9303
291915,Lapão,Nordeste,BA,27014,6,4502.333333333333
291920,Lauro de Freitas,Nordeste,BA,219564,61,3599.409836065574
291930,Lençóis,Nordeste,BA,11194,9,1243.7777777777778
291940,Licínio de Almeida,Nordeste,BA,12202,3,4067.3333333333335
291950,Livramento de Nossa Senhora,Nordeste,BA,46376,9,5152.888888888889
291955,Luís Eduardo Magalhães,Nordeste,BA,118382,47,2518.7659574468084
291960,Macajuba,Nordeste,BA,10740,2,5370
291970,Macarani,Nordeste,BA,22768,4,5692
291980,Macaúbas,Nordeste,BA,43653,10,4365.3
291990,Macururé,Nordeste,BA,7435,1,7435
291992,Madre de Deus,Nordeste,BA,19224,8,2403
291995,Maetinga,Nordeste,BA,7218,2,3609
292000,Maiquinique,Nordeste,BA,9009,2,4504.5
292010,Mairi,Nordeste,BA,18130,11,1648.1818181818182
292020,Malhada,Nordeste,BA,15814,2,7907
292030,Malhada de Pedras,Nordeste,BA,8982,1,8982
292040,Manoel Vitorino,Nordeste,BA,14287,1,14287
292045,Mansidão,Nordeste,BA,14542,1,14542
292050,Maracás,Nordeste,BA,29330,10,2933
292060,Maragogipe,Nordeste,BA,37041,1,37041
292070,Maraú,Nordeste,BA,25804,4,6451
292080,Marcionílio Souza,Nordeste,BA,9475,6,1579.1666666666667
292090,Mascote,Nordeste,BA,13918,2,6959
292100,Mata de São João,Nordeste,BA,44962,11,4087.4545454545455
292105,Matina,Nordeste,BA,10611,1,10611
292110,Medeiros Neto,Nordeste,BA,22801,4,5700.25
292120,Miguel Calmon,Nordeste,BA,25263,2,12631.5
292130,Milagres,Nordeste,BA,11436,2,5718
292140,Mirangaba,Nordeste,BA,16167,3,5389
292145,Mirante,Nordeste,BA,10526,1,10526
292150,Monte Santo,Nordeste,BA,49807,8,6225.875
292160,Morpará,Nordeste,BA,8220,2,4110
292170,Morro do Chapéu,Nordeste,BA,35235,9,3915
292180,Mortugaba,Nordeste,BA,11477,2,5738.5
292190,Mucugê,Nordeste,BA,12712,4,3178
292200,Mucuri,Nordeste,BA,40114,11,3646.7272727272725
292205,Mulungu do Morro,Nordeste,BA,13648,4,3412
292210,Mundo Novo,Nordeste,BA,17197,3,5732.333333333333
292220,Muniz Ferreira,Nordeste,BA,7453,5,1490.6
292225,Muquém do São Francisco,Nordeste,BA,10803,3,3601
292230,Muritiba,Nordeste,BA,30180,5,6036
292240,Mutuípe,Nordeste,BA,20590,4,5147.5
292250,Nazaré,Nordeste,BA,28427,4,7106.75
292260,Nilo Peçanha,Nordeste,BA,12399,2,6199.5
292265,Nordestina,Nordeste,BA,19711,7,2815.8571428571427
292270,Nova Canaã,Nordeste,BA,13970,5,2794
292273,Nova Fátima,Nordeste,BA,8283,1,8283
292275,Nova Ibiá,Nordeste,BA,6696,3,2232
292280,Nova Itarana,Nordeste,BA,8073,4,2018.25
292290,Nova Soure,Nordeste,BA,24865,5,4973
292300,Nova Viçosa,Nordeste,BA,41629,4,10407.25
292303,Novo Horizonte,Nordeste,BA,11586,3,3862
292305,Novo Triunfo,Nordeste,BA,11060,5,2212
292310,Olindina,Nordeste,BA,22956,5,4591.2
292320,Oliveira dos Brejinhos,Nordeste,BA,21323,3,7107.666666666667
292330,Ouriçangas,Nordeste,BA,7925,2,3962.5
